comp,H2_wtpercent,Enthalpy,Temp_C,P_atm,Phase,composition,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber
Zr7Ni10,1.4,47,60,0.25,MIC,Zr7 Ni10,28,40,12,32.94117647,5.813148789,28,44,61,17,54,8.235294118,61,58.6934,91.224,32.5306,72.08835294,15.75876817,58.6934,1728,2128,400,1892.705882,193.7716263,1728,4,10,6,7.529411765,2.906574394,10,4,5,1,4.411764706,0.484429066,4,124,175,51,145,24.70588235,124,1.33,1.91,0.58,1.671176471,0.280968858,1.91,2,2,0,2,0,2,0,0,0,0,0,0,2,8,6,5.529411765,2.906574394,8,0,0,0,0,0,0,4,10,6,7.529411765,2.906574394,10,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,4.470588235,2.906574394,2,0,0,0,0,0,0,2,8,6,4.470588235,2.906574394,2,10.32,23.195,12.875,15.62147059,6.237024221,10.32,0,0,0,0,0,0,0,0.5953947,0.5953947,0.350232176,0.288426498,0.5953947,194,225,31,212.2352941,15.01730104,225
(La.65Ca.35)(Mg1.32Ca.68)Ni9,1000,26.8,10,2,MIC,La0.65 Ca1.03 Mg1.32 Ni9,12,57,45,27.12416667,4.550298611,28,7,68,61,54.535,12.6598,61,24.305,138.90547,114.60047,57.65767463,10.35543256,58.6934,923,1728,805,1557.855,255.2175,1728,2,10,8,8.054166667,2.91875,10,3,6,3,3.998333333,0.219633333,4,124,207,83,134.8291667,16.24375,124,1,1.91,0.91,1.722016667,0.281975,1.91,2,2,0,2,0,2,0,0,0,0,0,0,0,8,8,6.054166667,2.91875,8,0,0,0,0,0,0,2,10,8,8.054166667,2.91875,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.9875,0.7784375,2,0,0,0,0,0,0,0,9,9,1.9875,0.7784375,2,10.32,37.77,27.45,15.49843958,7.767659375,10.32,0,0,0,0,0,0,0,0.5953947,0.5953947,0.446546025,0.223273013,0.5953947,194,225,31,219.9108333,8.507390278,225
(Y.5Ca.5)(MgCa)Ni9,2,25.8,-10,2,MIC,Y0.5 Ca1.5 Mg1 Ni9,12,39,27,26.125,3.885416667,28,7,68,61,52.79166667,14.84722222,61,24.305,88.90585,64.60085,54.75962708,8.746177951,58.6934,923,1799,876,1587.25,228.7708333,1728,2,10,8,8.041666667,2.9375,10,3,5,2,3.958333333,0.159722222,4,124,190,66,134.6666667,16,124,1,1.91,0.91,1.7175,0.28875,1.91,2,2,0,2,0,2,0,0,0,0,0,0,0,8,8,6.041666667,2.9375,8,0,0,0,0,0,0,2,10,8,8.041666667,2.9375,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.875,0.78125,2,0,0,0,0,0,0,0,9,9,1.875,0.78125,2,10.32,37.77,27.45,15.71729167,8.0959375,10.32,0,0,0,0,0,0,0,0.5953947,0.5953947,0.446546025,0.223273013,0.5953947,194,225,31,221.125,6.78125,225
CaNi3,2,35,20,0.4,MIC,Ca1 Ni3,20,28,8,26,3,28,7,61,54,47.5,20.25,61,40.078,58.6934,18.6154,54.03955,6.980775,58.6934,1115,1728,613,1574.75,229.875,1728,2,10,8,8,3,10,4,4,0,4,0,4,124,176,52,137,19.5,124,1,1.91,0.91,1.6825,0.34125,1.91,2,2,0,2,0,2,0,0,0,0,0,0,0,8,8,6,3,8,0,0,0,0,0,0,2,10,8,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.5,0.75,2,0,0,0,0,0,0,0,2,2,1.5,0.75,2,10.32,37.77,27.45,17.1825,10.29375,10.32,0,0,0,0,0,0,0,0.5953947,0.5953947,0.446546025,0.223273013,0.5953947,225,225,0,225,0,225
CaNi3,2.1,58,0,1000,MIC,Ca1 Ni3,20,28,8,26,3,28,7,61,54,47.5,20.25,61,40.078,58.6934,18.6154,54.03955,6.980775,58.6934,1115,1728,613,1574.75,229.875,1728,2,10,8,8,3,10,4,4,0,4,0,4,124,176,52,137,19.5,124,1,1.91,0.91,1.6825,0.34125,1.91,2,2,0,2,0,2,0,0,0,0,0,0,0,8,8,6,3,8,0,0,0,0,0,0,2,10,8,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.5,0.75,2,0,0,0,0,0,0,0,2,2,1.5,0.75,2,10.32,37.77,27.45,17.1825,10.29375,10.32,0,0,0,0,0,0,0,0.5953947,0.5953947,0.446546025,0.223273013,0.5953947,225,225,0,225,0,225
CaTiMgNi9,1.9,33.4,20,1,MIC,Ca1 Ti1 Mg1 Ni9,12,28,16,25.5,3.75,28,7,68,61,55.58333333,10.19444444,61,24.305,58.6934,34.3884,53.37421667,7.978775,58.6934,923,1941,1018,1627.583333,202.8611111,1728,2,10,8,8.166666667,2.75,10,3,4,1,3.916666667,0.152777778,4,124,176,52,132.75,13.125,124,1,1.91,0.91,1.753333333,0.235,1.91,2,2,0,2,0,2,0,0,0,0,0,0,0,8,8,6.166666667,2.75,8,0,0,0,0,0,0,2,10,8,8.166666667,2.75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.166666667,0.972222222,2,0,0,0,0,0,0,0,8,8,2.166666667,0.972222222,2,10.32,37.77,27.45,14.18583333,5.79875,10.32,0,0,0,0,0,0,0,0.5953947,0.5953947,0.446547903,0.223270196,0.5953947,194,225,31,219.8333333,8.611111111,225
CaTiMgNi9,1.9,33.4,20,1.1,MIC,Ca1 Ti1 Mg1 Ni9,12,28,16,25.5,3.75,28,7,68,61,55.58333333,10.19444444,61,24.305,58.6934,34.3884,53.37421667,7.978775,58.6934,923,1941,1018,1627.583333,202.8611111,1728,2,10,8,8.166666667,2.75,10,3,4,1,3.916666667,0.152777778,4,124,176,52,132.75,13.125,124,1,1.91,0.91,1.753333333,0.235,1.91,2,2,0,2,0,2,0,0,0,0,0,0,0,8,8,6.166666667,2.75,8,0,0,0,0,0,0,2,10,8,8.166666667,2.75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.166666667,0.972222222,2,0,0,0,0,0,0,0,8,8,2.166666667,0.972222222,2,10.32,37.77,27.45,14.18583333,5.79875,10.32,0,0,0,0,0,0,0,0.5953947,0.5953947,0.446547903,0.223270196,0.5953947,194,225,31,219.8333333,8.611111111,225
Ce2Co7,0.9,43.3,100,0.9,MIC,Ce2 Co7,27,58,31,33.88888889,10.71604938,27,15,58,43,48.44444444,14.86419753,58,58.933195,140.116,81.182805,76.97381833,28.06319185,58.933195,1071,1768,697,1613.111111,240.9382716,1768,3,9,6,7.666666667,2.074074074,9,4,6,2,4.444444444,0.691358025,4,126,204,78,143.3333333,26.96296296,126,1.12,1.88,0.76,1.711111111,0.262716049,1.88,2,2,0,2,0,2,0,0,0,0,0,0,1,7,6,5.666666667,2.074074074,7,0,1,1,0.222222222,0.345679012,0,4,9,5,7.888888889,1.728395062,9,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,4.333333333,2.074074074,3,0,13,13,2.888888889,4.49382716,0,3,22,19,7.222222222,6.567901235,3,10.245,37.24,26.995,16.24388889,9.331604938,10.245,0,0,0,0,0,0,0,1.5484712,1.5484712,1.204366489,0.535273995,1.5484712,194,194,0,194,0,194
Pd.95Co.05,0.6,38.2,81,0.6,SS,Pd0.95 Co0.05,27,46,19,45.05,1.805,46,58,62,4,61.8,0.38,62,58.933195,106.42,47.486805,104.0456598,4.511246475,106.42,1768,1828.05,60.05,1825.0475,5.70475,1828.05,9,10,1,9.95,0.095,10,4,5,1,4.95,0.095,5,126,139,13,138.35,1.235,139,1.88,2.2,0.32,2.184,0.0304,2.2,0,2,2,0.1,0.19,0,0,0,0,0,0,0,7,10,3,9.85,0.285,10,0,0,0,0,0,0,9,10,1,9.95,0.095,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.15,0.285,0,0,0,0,0,0,0,0,3,3,0.15,0.285,0,10.245,14.41,4.165,14.20175,0.395675,14.41,0,0,0,0,0,0,0,1.5484712,1.5484712,0.07742356,0.147104764,0,194,225,31,223.45,2.945,225
Pd.95Cr.05,0.6,29.6,30,0.26,SS,Pd0.95 Cr0.05,24,46,22,44.9,2.09,46,49,62,13,61.35,1.235,62,51.9961,106.42,54.4239,103.698805,5.1702705,106.42,1828.05,2180,351.95,1845.6475,33.43525,1828.05,6,10,4,9.8,0.38,10,4,5,1,4.95,0.095,5,139,139,0,139,2.84E-14,139,1.66,2.2,0.54,2.173,0.0513,2.2,0,1,1,0.05,0.095,0,0,0,0,0,0,0,5,10,5,9.75,0.475,10,0,0,0,0,0,0,6,10,4,9.8,0.38,10,0,1,1,0.05,0.095,0,0,0,0,0,0,0,0,5,5,0.25,0.475,0,0,0,0,0,0,0,0,6,6,0.3,0.57,0,11.19,14.41,3.22,14.249,0.3059,14.41,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,225.2,0.38,225
Pd.95Ni.025Rh.025,0.7,32.6,50,0.32,SS,Pd0.95 Ni0.025 Rh0.025,28,46,18,45.525,0.9025,46,59,62,3,61.9,0.19,62,58.6934,106.42,47.7266,105.1389725,2.43395225,106.42,1728,2237,509,1835.7725,20.061375,1828.05,9,10,1,9.975,0.04875,10,4,5,1,4.975,0.04875,5,124,142,18,138.7,0.735,139,1.91,2.28,0.37,2.19475,0.0142375,2.2,0,2,2,0.075,0.1425,0,0,0,0,0,0,0,8,10,2,9.9,0.19,10,0,0,0,0,0,0,9,10,1,9.975,0.04875,10,0,1,1,0.025,0.04875,0,0,0,0,0,0,0,0,2,2,0.1,0.19,0,0,0,0,0,0,0,0,3,3,0.125,0.2375,0,10.32,14.41,4.09,14.2885,0.23085,14.41,0,0,0,0,0,0,0,0.5953947,0.5953947,0.014884868,0.029025492,0,225,225,0,225,0,225
Pd.95Ni.05,1000,31.6,50,1.4,SS,Pd0.95 Ni0.05,28,46,18,45.1,1.71,46,61,62,1,61.95,0.095,62,58.6934,106.42,47.7266,104.03367,4.534027,106.42,1728,1828.05,100.05,1823.0475,9.50475,1828.05,10,10,0,10,0,10,4,5,1,4.95,0.095,5,124,139,15,138.25,1.425,139,1.91,2.2,0.29,2.1855,0.02755,2.2,0,2,2,0.1,0.19,0,0,0,0,0,0,0,8,10,2,9.9,0.19,10,0,0,0,0,0,0,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1,0.19,0,0,0,0,0,0,0,0,2,2,0.1,0.19,0,10.32,14.41,4.09,14.2055,0.38855,14.41,0,0,0,0,0,0,0,0.5953947,0.5953947,0.029769735,0.056562497,0,225,225,0,225,0,225
Pd.95Pt.05,0.6,29,25,0.3,SS,Pd0.95 Pt0.05,46,78,32,47.6,3.04,46,62,63,1,62.05,0.095,62,106.42,195.084,88.664,110.8532,8.42308,106.42,1828.05,2041.4,213.35,1838.7175,20.26825,1828.05,10,10,0,10,0,10,5,6,1,5.05,0.095,5,136,139,3,138.85,0.285,139,2.2,2.28,0.08,2.204,0.0076,2.2,0,1,1,0.05,0.095,0,0,0,0,0,0,0,9,10,1,9.95,0.095,10,0,14,14,0.7,1.33,0,10,24,14,10.7,1.33,10,0,1,1,0.05,0.095,0,0,0,0,0,0,0,0,1,1,0.05,0.095,0,0,0,0,0,0,0,0,2,2,0.1,0.19,0,14.41,15.02,0.61,14.4405,0.05795,14.41,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225
Pd.95Pt.05,0.6,33,30,0.17,SS,Pd0.95 Pt0.05,46,78,32,47.6,3.04,46,62,63,1,62.05,0.095,62,106.42,195.084,88.664,110.8532,8.42308,106.42,1828.05,2041.4,213.35,1838.7175,20.26825,1828.05,10,10,0,10,0,10,5,6,1,5.05,0.095,5,136,139,3,138.85,0.285,139,2.2,2.28,0.08,2.204,0.0076,2.2,0,1,1,0.05,0.095,0,0,0,0,0,0,0,9,10,1,9.95,0.095,10,0,14,14,0.7,1.33,0,10,24,14,10.7,1.33,10,0,1,1,0.05,0.095,0,0,0,0,0,0,0,0,1,1,0.05,0.095,0,0,0,0,0,0,0,0,2,2,0.1,0.19,0,14.41,15.02,0.61,14.4405,0.05795,14.41,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225
Pd.95Rh.05,0.7,28,25,0.21,SS,Pd0.95 Rh0.05,45,46,1,45.95,0.095,46,59,62,3,61.85,0.285,62,102.9055,106.42,3.5145,106.244275,0.3338775,106.42,1828.05,2237,408.95,1848.4975,38.85025,1828.05,9,10,1,9.95,0.095,10,5,5,0,5,0,5,139,142,3,139.15,0.285,139,2.2,2.28,0.08,2.204,0.0076,2.2,0,1,1,0.05,0.095,0,0,0,0,0,0,0,8,10,2,9.9,0.19,10,0,0,0,0,0,0,9,10,1,9.95,0.095,10,0,1,1,0.05,0.095,0,0,0,0,0,0,0,0,2,2,0.1,0.19,0,0,0,0,0,0,0,0,3,3,0.15,0.285,0,13.64,14.41,0.77,14.3715,0.07315,14.41,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225
